Date,Company,Sector,Open,High,Low,Close,Volume,Market_Cap,PE_Ratio,Dividend_Yield,Volatility,Sentiment_Score,Trend,Is_Bullish,Bullish_Group,Daily_Return
2024-08-20,Ford,Automotive,122.8930109767271,126.1769070773042,119.52329487736884,122.8930109767271,194790,991596820461.4036,18.83220742084896,3.967853272694008,0.011709584242478,-0.5924890283001125,stable,0,18,0.05566791148756377
2024-08-26,Ford,Automotive,122.99601277412772,126.06073944966396,119.358214717313,122.99601277412772,167718,550066427675.2056,15.849997801012623,0.1362500597540755,0.0155600882079631,0.4179285342475549,bullish,1,19,0.05615469993603
2022-05-08,General Motors,Automotive,93.35532339489151,94.298798748441,91.32854381023122,93.35532339489151,93585,949357490260.708,10.78529388395611,2.7465488574005197,0.0245645110004199,0.2263038222060358,bullish,1,1,0.03252274496330061
2022-05-24,General Motors,Automotive,96.0630454410395,97.22229201951882,94.63632131371664,96.0630454410395,142787,413380757056.1455,27.090972608484723,2.6714527594683792,0.0135036518962378,0.4763365410736873,bullish,1,2,0.02732535109041026
2022-11-05,General Motors,Automotive,113.23777962130444,115.44177782648175,110.32316905924534,113.23777962130444,106958,161239705224.74203,35.793766988309336,2.0566973324957196,0.02195131484217,-0.3675697548733398,stable,0,3,0.046396498676426104
2022-12-04,General Motors,Automotive,104.30062024230168,105.92450849589316,102.8251367076144,104.30062024230168,81024,19409291019.47925,35.323527998796976,4.132440450978812,0.0290584508495759,-0.1939373774345267,bullish,1,4,0.030142160638131636
2023-01-12,General Motors,Automotive,119.63764126340288,123.06945489696577,117.25269814623664,119.63764126340288,190734,230823629348.4025,27.228118706840156,4.314861994934812,0.0208714606432051,-0.4166130985568279,stable,0,5,0.049608724086455676
2023-02-10,General Motors,Automotive,111.56099701018206,113.26454939560593,108.83017588572667,111.56099701018206,66364,294873805370.1344,13.83075374437923,1.6377608259006622,0.0416005936623952,0.4347255060727337,bearish,0,6,0.04074580853875868
2023-06-21,General Motors,Automotive,124.38299167309307,126.64113806047106,121.44247782477424,124.38299167309307,73960,579835484444.1572,25.65999400336059,3.9335417035365454,0.0177665147618432,-0.3240368990603277,bearish,0,7,0.04280759359338677
2023-06-24,General Motors,Automotive,120.608090193123,124.1316026933762,119.29201835489246,120.608090193123,164821,652471122284.9075,20.754317641367628,0.75304051609137,0.0110323757145272,0.5011969134882528,bearish,0,8,0.04056922168997108
2023-08-29,General Motors,Automotive,111.85934286955776,113.556250370939,108.66817768845316,111.85934286955776,56970,661970718020.7756,29.815480350046112,2.30583450626955,0.0106670325395935,-0.5598198679054551,stable,0,9,0.0449816384746943
2023-09-07,General Motors,Automotive,116.8147630844357,119.53821853230436,114.60626124981684,116.8147630844357,62763,795714861324.7068,39.98998314545699,3.158217575414458,0.0482878785407693,0.0182708258431982,bullish,1,10,0.043033925273392504
2023-11-04,General Motors,Automotive,118.30198231392316,120.55510156413976,114.97898343968475,118.30198231392316,105479,822571025398.241,39.0036564836706,3.346543045809396,0.0385765640588199,-0.3917523010639276,bullish,1,11,0.048496846620496574
2023-12-09,General Motors,Automotive,125.89551854128582,127.75074745268012,123.7518846169907,125.89551854128582,154680,526972694959.6272,5.857445689367832,3.533377668388499,0.0223520910139846,-0.1103212813189409,bearish,0,12,0.03231355100623973
2024-02-15,General Motors,Automotive,116.94051611272602,119.11289438941628,113.85419272014296,116.94051611272602,131264,379097947062.3832,9.547547358749544,3.6473188491583186,0.029425874613371,-0.2961404585364464,stable,0,13,0.04618803702907427
2024-07-07,General Motors,Automotive,120.13155637224656,122.00923571351196,117.74007599028668,120.13155637224656,114435,646444033339.0455,29.15337953832452,4.1124732464511355,0.0423227126846409,0.1468636507113221,bearish,0,14,0.03625918946729293
2022-05-27,Gilead Sciences,Healthcare,98.95879178234426,100.59686648672007,96.50970492152848,98.95879178234426,190546,460221831248.37,36.828656720293864,1.5441721200367042,0.0120223675183815,-0.0152753929607483,bearish,0,1,0.04234974677950619
2022-07-18,Gilead Sciences,Healthcare,88.7540834568704,91.391717530564,86.7084790120054,88.7540834568704,183983,804173002421.4967,8.109408578064754,4.885521165257867,0.0302832969624106,-0.7571701889900557,stable,0,2,0.05401130975795538
2022-09-26,Gilead Sciences,Healthcare,101.1811974171524,102.84862161039408,98.5064963047328,101.1811974171524,126213,897538711898.1577,22.746788635290436,2.734379829380223,0.0166360409748314,0.7371140564989216,stable,0,3,0.0440795832614813
2022-10-24,Gilead Sciences,Healthcare,108.55385011360268,109.64282899989634,106.5925654378485,108.55385011360268,191564,883023362868.3239,39.07100864916606,4.938297961706259,0.0461082204178142,-0.9788977550996204,bullish,1,4,0.028616100471156827
2023-01-31,Gilead Sciences,Healthcare,109.75076399802658,111.63883306757462,106.54474561022434,109.75076399802658,148116,472060927642.4102,39.61599254225609,3.7469522640057953,0.0490071990390203,-0.7378827383914193,bearish,0,5,0.04781171918121733
2023-02-01,Gilead Sciences,Healthcare,110.17511512085515,113.4103146699766,108.1644467683452,110.17511512085515,147379,543689572984.16815,26.91616600575984,2.859561019253003,0.0433281742638669,0.5947887158155571,bullish,1,6,0.04849900367785753
2023-03-12,Gilead Sciences,Healthcare,114.83368291743108,117.9243363688736,112.42425943588282,114.83368291743108,138668,103689612088.17302,39.43441094994032,1.017182375680456,0.0447267718130601,-0.8493971328030605,bullish,1,7,0.04892250979093665
2023-03-24,Gilead Sciences,Healthcare,113.00443031473203,115.63551871501808,111.60706843460254,113.00443031473203,181484,824689532849.937,26.78818935054108,1.4044098259312188,0.0201704492577945,-0.7507051420143733,stable,0,8,0.036094938581565365
2023-10-10,Gilead Sciences,Healthcare,115.40744095348651,118.261817518887,114.11317011304324,115.40744095348651,74285,548951221929.82526,15.585661740128296,0.3326380410542762,0.0117326109301724,0.0629584925636417,bearish,0,9,0.03635555301578259
2023-11-01,Gilead Sciences,Healthcare,116.16142327466672,118.06535883958828,112.77241450212703,116.16142327466672,120390,747128840419.6869,15.916467800149816,1.7375354121259052,0.032954023919001,-0.4040901373662691,bullish,1,10,0.04693474340182207
2023-12-11,Gilead Sciences,Healthcare,124.69610835718623,126.69495808294737,123.10713721477212,124.69610835718623,199849,3581430830.137403,24.219561769701045,0.7799043184946658,0.0206399077237063,-0.7329315336785012,bullish,1,11,0.029143890024149837
2023-12-18,Gilead Sciences,Healthcare,124.34013887173111,127.67725580015085,121.51609159369396,124.34013887173111,191560,361411746591.4892,28.86120254315564,4.377028125609171,0.042643161693734,0.8646962832674217,stable,0,12,0.05070245533453793
2024-01-01,Gilead Sciences,Healthcare,124.02017629673009,125.2811282722188,122.34180499271471,124.02017629673009,177449,236000349217.18283,5.770942242833595,0.631782406572553,0.0242628530380327,-0.8164447870576483,bearish,0,13,0.02402550199156464
2024-02-03,Gilead Sciences,Healthcare,118.55823098490444,120.1085598845378,116.1783016005731,118.55823098490444,159779,442967526544.1888,11.61638336546361,2.4538250335618024,0.0229492330244169,-0.9761640340435158,bullish,1,14,0.03382953813077004
2024-02-09,Gilead Sciences,Healthcare,115.71437477719108,119.04315704282656,113.5451226160044,115.71437477719108,174049,593219179661.7693,21.343879998726376,1.855847580097657,0.0415188053436372,0.7387046019846948,bearish,0,15,0.048421581659793815
2024-04-09,Gilead Sciences,Healthcare,116.012108083375,117.43800199773014,112.71675760373212,116.012108083375,115545,674629502602.6394,6.826952016574007,1.6800352949505435,0.0156797703740833,0.9006140274723624,bearish,0,16,0.04188591381058052
2024-05-05,Gilead Sciences,Healthcare,114.91526949489204,116.4937015256717,111.87592610078846,114.91526949489204,174450,506601447291.9041,31.680816120767854,1.4688795308719538,0.0148755233012908,0.856028473458762,bullish,1,17,0.041275863233731835
2024-06-06,Gilead Sciences,Healthcare,111.743053715897,112.96624800331824,109.92597389595556,111.743053715897,104917,233412893024.11832,26.115213200023007,3.5506632028226863,0.0428891245030804,-0.826434091870019,stable,0,18,0.027657468017888865
2024-07-08,Gilead Sciences,Healthcare,120.42983084241692,122.22238961525836,119.16668922608444,120.42983084241692,90631,499834501143.6397,37.5712381696288,0.8667152648764043,0.0228289809783983,-0.8033101568195737,bullish,1,19,0.02564223617370632
2024-09-14,Gilead Sciences,Healthcare,125.74589702284744,128.9437948481882,123.31207464127588,125.74589702284744,187855,126108336862.3943,13.603260375715356,2.8284408607050286,0.0278880412886575,0.1644748976051726,stable,0,20,0.045670468389210093
2024-09-15,Gilead Sciences,Healthcare,122.56438131806377,125.07129791193586,120.37503781632026,122.56438131806377,91914,474861773796.3077,19.096753946178815,0.9133619211983408,0.0431928505886914,-0.4002514631118701,stable,0,21,0.039013571092551616
2022-02-12,Goldman Sachs,Finance,95.8643598516146,98.1776623401133,93.58355135016008,95.8643598516146,191699,339931974650.29474,20.18301792891701,1.82177119214116,0.0434599396247213,-0.2435509695133104,stable,0,1,0.04909100930315746
2022-06-23,Goldman Sachs,Finance,93.29275799631698,94.46370926974546,91.6949874801756,93.29275799631698,120467,588675493212.961,16.031633238407565,4.674972159193827,0.0490413079440081,-0.4270525245108327,stable,0,2,0.030194908856587856
2022-07-08,Goldman Sachs,Finance,83.21914550344194,84.8492684205283,82.03942617340742,83.21914550344194,101663,644902103975.1963,30.38045046428902,0.5809547826272299,0.0132809474084588,0.5837826475914585,bullish,1,3,0.034249901275292885
2022-07-09,Goldman Sachs,Finance,84.8149178080995,86.5344620089901,82.70921760985885,84.8149178080995,65708,650517183092.7849,11.691674551267615,3.9049794680749574,0.0113975698562395,0.6231440087030962,bearish,0,4,0.04624931186237319
2022-08-10,Goldman Sachs,Finance,87.78256840089864,89.65461268434012,85.39095502433236,87.78256840089864,153727,92607635776.31873,17.459068082819847,2.2901110583412936,0.0416585416355807,-0.4242406438606383,stable,0,5,0.04993102207128175
2022-12-08,Goldman Sachs,Finance,107.6907511285162,110.74488346732,105.22462224698708,107.6907511285162,196410,180317826100.4096,31.710435194061127,4.622805276884025,0.0336920548424838,0.9539310922532452,stable,0,6,0.0524616872216044
2022-12-30,Goldman Sachs,Finance,108.59390992880178,111.15044158294852,106.73806495317936,108.59390992880178,124740,818966857713.7366,5.951125563179546,4.421882735114856,0.0212904988165173,-0.1897028926431867,bearish,0,7,0.04133836070294739
2023-01-18,Goldman Sachs,Finance,118.71274631193468,120.58259087270002,116.50907763450614,118.71274631193468,143468,909614986436.8706,6.614324751750685,2.0710046278591516,0.0317908890793115,-0.763523215055719,bearish,0,8,0.03496305456105887
2023-02-21,Goldman Sachs,Finance,110.68025853744744,113.16373410153923,108.15117722766902,110.68025853744744,54000,161664643609.11188,7.877247229912358,0.5714288499898973,0.0145655987723852,-0.939168238384064,stable,0,9,0.046347686658262416
2023-08-14,Goldman Sachs,Finance,117.161391630865,120.17105247816436,115.22094595349154,117.161391630865,100990,522208316589.5769,24.088339242640583,3.1916111989591327,0.0144945792779594,-0.0079145479668338,bearish,0,10,0.04296186325940172
2023-09-11,Goldman Sachs,Finance,119.17480355793484,120.73113561114006,116.239009010227,119.17480355793484,130642,827012044828.1655,32.38359153110305,0.3490032730731446,0.0370304517158089,-0.1633083850124839,bullish,1,11,0.03864560304809411
2023-09-15,Goldman Sachs,Finance,121.8254713837533,123.73004050034945,119.21490896121288,121.8254713837533,60916,160128157797.56232,32.73824871870217,2.069137326603979,0.0353121044264602,-0.2826772739470817,bullish,1,12,0.037873883212087005
2023-09-21,Goldman Sachs,Finance,119.59657649500488,121.17601785030595,117.02570309290336,119.59657649500488,103932,91391213591.76369,36.74299830921919,0.3030245385745489,0.0273620870432382,0.2889701230411878,stable,0,13,0.03546498459494647
2024-01-31,Goldman Sachs,Finance,116.06820375468152,117.45738858954768,113.93203774004516,116.06820375468152,54632,367589123125.5959,14.504146659393482,4.2735172504659875,0.0424831044403471,-0.3138965349606988,stable,0,14,0.030942576990909163
2024-03-05,Goldman Sachs,Finance,116.11184562329352,118.86921032498904,114.74235696217634,116.11184562329352,54324,120709173015.62872,11.398253282991517,1.1854235425867006,0.0133702150967188,0.8955921320289142,bearish,0,15,0.03596625929666994
2024-03-24,Goldman Sachs,Finance,120.68043321175584,121.90154593577395,118.45734799994024,120.68043321175584,92101,346975446820.41455,11.510805000198296,3.814466677771821,0.0177814013267393,0.3877263237514645,bearish,0,16,0.029075426674548304
2024-07-02,Goldman Sachs,Finance,120.41178529097392,122.83841202496986,118.49082822681817,120.41178529097392,152916,199657421497.5206,16.806904935595824,2.2002902325469935,0.0409273400503503,0.6342141983335225,bullish,1,17,0.036691310738662684
2024-09-24,Goldman Sachs,Finance,120.63830151840207,122.4855380103881,118.13503314189438,120.63830151840207,191467,598933044108.6813,21.8542269096549,0.3828412921676949,0.0480327463966572,-0.5024058724937042,bearish,0,18,0.036826542921169166
2022-04-14,Google,Technology,95.65958808057654,96.81922223787826,93.39848657897846,95.65958808057654,74538,107472151398.54568,33.87957336831403,2.8004584872169773,0.0421985492159701,0.5825685849933671,stable,0,1,0.036625172250593176
2022-07-21,Google,Technology,87.4412701374373,89.96969505368759,86.39930458602393,87.4412701374373,121295,738117911139.6184,39.31808877003871,4.89478753520552,0.0407202174125283,-0.3432290007667893,bearish,0,2,0.04132429635598257
2022-09-13,Google,Technology,98.26645558535176,100.94514222378086,95.80056641946646,98.26645558535176,185059,37695205489.18701,14.675459170418865,3.3249725811888684,0.0349092912917133,-0.4982193669317905,bearish,0,3,0.05370089130568056
2022-09-28,Google,Technology,102.22772276603884,103.3863355879975,100.6229036558745,102.22772276603884,80746,623314445552.1836,6.168426062523343,3.50433817930716,0.024510144015966,0.0332551837085506,bearish,0,4,0.027463249734611145
2022-10-26,Google,Technology,109.22498526525166,111.0688679317744,107.48112893412002,109.22498526525166,56102,906607205725.1356,15.377142344916034,3.8537126545277585,0.0150947789379152,0.7019037988136001,bullish,1,5,0.033380175973528055
2023-07-09,Google,Technology,116.4786069511148,118.04338250570036,113.94401846194695,116.4786069511148,102638,146610811676.50693,38.13255518977411,3.333859548919486,0.0281711358715929,-0.2224631742768061,stable,0,6,0.0359770008034467
2023-08-13,Google,Technology,114.8207792827218,117.410001988152,112.5389912618884,114.8207792827218,99407,254970355317.59576,39.820029057076255,0.3466416519388238,0.0335078807315018,-0.2382192747506748,bullish,1,7,0.04328287175533966
2023-09-27,Google,Technology,121.54603080496332,124.61059845120788,119.52914369843626,121.54603080496332,142193,438734174065.5757,6.329354715144872,3.4285027146682197,0.0380290208513705,-0.548320735553216,bullish,1,8,0.04251226600929877
2023-10-06,Google,Technology,118.50032068429742,120.19099573082224,115.5319021759055,118.50032068429742,165765,630578539580.8151,22.951584565151915,3.70282361629755,0.01276614270874,0.7035806773210833,bullish,1,9,0.040327333551757306
2024-02-16,Google,Technology,117.26754251526532,119.37677785740644,115.04533073765404,117.26754251526532,73275,363581327574.146,24.774452518633876,2.8661159722479574,0.03183694133236,-0.1077014870856609,bullish,1,10,0.03764991670656935
2024-04-12,Google,Technology,116.8026976097494,118.59248493549156,113.51202423969444,116.8026976097494,190937,142136771226.2303,25.271133938115273,4.574829325389843,0.0344803411983782,-0.1360212570731183,bearish,0,11,0.04475702666590725
2024-06-01,Google,Technology,113.67981227895837,115.03621406763295,112.16792440608155,113.67981227895837,142263,178588621463.39697,12.248322136179992,4.694982110429888,0.0444830457030638,-0.1530359815013344,stable,0,12,0.025571389296349386
2024-06-25,Google,Technology,116.3755479707688,118.2201945038394,115.13278776806716,116.3755479707688,82154,582566081550.1923,39.35786633483568,3.5856028423609674,0.0349865589713486,0.3713034985303987,bearish,0,13,0.02681605123634943
2024-08-04,Google,Technology,125.78099843545318,127.7825221107484,124.30874166304989,125.78099843545318,175885,889501525212.7155,27.278852636367404,1.8077069937701928,0.0423146258273592,-0.9859141707517164,bullish,1,14,0.027944780079220116
2022-01-14,HSBC,Finance,98.27086621321044,99.46555154999174,96.73622517451598,98.27086621321044,117221,468763596612.938,24.040580271396305,0.1375959257020764,0.0377334061493882,0.2571328012945664,bullish,1,1,0.028214108732813915
2022-02-15,HSBC,Finance,94.61912874882876,95.80412942762268,92.38281509761468,94.61912874882876,174243,557164863198.5828,33.41132759029985,2.3000119779039947,0.0251846705780668,-0.6013090210576337,bullish,1,2,0.037034099105909796
2022-02-18,HSBC,Finance,95.01718969748867,96.8796979168059,92.37234184308493,95.01718969748867,98555,988740053173.4872,14.726573403710374,0.238206287182533,0.0136549641944163,0.1515717255488231,bearish,0,3,0.04879551588480589
2022-03-11,HSBC,Finance,95.94621110808366,96.90915037484758,93.38886344531107,95.94621110808366,136807,35193882709.708595,21.4611668935625,4.41367190336711,0.0323762170290942,-0.4352641619146875,stable,0,4,0.0376949327753411
2022-06-04,HSBC,Finance,100.58535210643836,102.80788959089614,98.70755233835996,100.58535210643836,143557,807622821564.9445,21.52211519689494,4.043949922817692,0.0391011692090038,-0.6431678068730085,bullish,1,5,0.041540258626620766
2022-06-09,HSBC,Finance,98.6800739895153,100.64332243046688,97.21646818559788,98.6800739895153,89353,87618506650.32143,14.650194858344328,2.507577307398669,0.018343534709642,-0.616527565219467,bearish,0,6,0.035249729894802705
2022-12-05,HSBC,Finance,106.80502822383148,109.78803468249936,105.49680004554013,106.80502822383148,120313,432808543108.6198,12.543545407696614,2.2310061048877183,0.0227321637876938,0.2691129354830495,stable,0,7,0.04067644359930179
2023-04-03,HSBC,Finance,104.97172736005108,108.02145443417412,102.4762878996772,104.97172736005108,135999,125095746761.33128,14.97178075358363,2.5668410511245776,0.0248618604527949,-0.0858806814684474,stable,0,8,0.054111703772150216
2023-09-09,HSBC,Finance,116.36472686608886,119.05814864581473,113.17837283602697,116.36472686608886,148142,601008933003.6898,33.58649255418348,3.221283618254058,0.036091004435962,0.7324540611573536,bullish,1,9,0.051951407874597996
2023-09-23,HSBC,Finance,120.6121981166004,122.38098008172749,118.24259941497058,120.6121981166004,107091,110000522133.98398,25.75550751262092,0.1248311106002858,0.026363405945395,-0.5351919075711737,bearish,0,10,0.034999067064090145
2023-11-22,HSBC,Finance,115.9447668514806,117.44488090409678,113.54794183045357,115.9447668514806,175827,717918150122.721,8.14342539989709,1.036364895338338,0.0416276440760067,-0.1359788821392746,bearish,0,11,0.034319768468036214
2023-11-27,HSBC,Finance,118.07243661017772,120.4856836354625,115.93237547338924,118.07243661017772,125697,124099431517.99388,7.416033931074737,1.8279785050198336,0.012695074860877,-0.0229150671194857,bullish,1,12,0.039275553040991576
2023-12-26,HSBC,Finance,125.55286299542826,127.5427297418978,123.7681134526558,125.55286299542826,177600,671753244861.0837,12.388936490814768,1.735311842496975,0.0155051893759344,0.9963998153312352,bullish,1,13,0.03049748585435039
2024-03-27,HSBC,Finance,119.23551537644174,121.27897336990767,117.5099469199742,119.23551537644174,177534,825460822124.664,30.187883581368563,1.1337059220347228,0.035441893693565,0.239495708983132,stable,0,14,0.032074105628694
2024-04-30,HSBC,Finance,119.567349459916,122.32831784512872,118.0308737559226,119.567349459916,117444,952844730073.693,14.333631883169216,0.437743320138903,0.0311025459599767,0.1478582722459644,stable,0,15,0.03640949145299778
2024-05-27,HSBC,Finance,117.3521207977504,119.60213169107188,114.018479401853,117.3521207977504,190256,430906840331.4123,28.645303218259095,4.247671077439507,0.0203841313483391,-0.3286351987143165,bearish,0,16,0.04897146777005808
2024-06-29,HSBC,Finance,116.42630711145108,118.83288878204426,114.31107238724417,116.42630711145108,69029,324176894516.56226,27.4986620180061,1.4753617463215467,0.0374605577217301,-0.4499504550244044,bearish,0,17,0.039557116387482
2024-08-13,HSBC,Finance,128.41784837683838,132.09154054879204,126.47336771267018,128.41784837683838,154263,659376498669.477,12.48849635408829,1.1153103077137845,0.0437725945660953,0.9769809689736096,bearish,0,18,0.044421785690767414
2022-08-06,Honda,Automotive,88.71258290057033,89.79664146220746,86.65563408522567,88.71258290057033,157512,480301545529.64825,31.224929944352176,4.6276110392594045,0.0296892926072963,-0.7263096668272864,bearish,0,1,0.03624700701967762
2022-09-24,Honda,Automotive,98.51934933566136,99.82099317876816,95.67552911395684,98.51934933566136,97333,491695154527.75793,36.40152193376166,4.981311432624384,0.0422391560347033,-0.1915167157859216,bearish,0,2,0.04332836309558066
2022-10-07,Honda,Automotive,102.55361686700624,105.56778432192452,100.95315398785324,102.55361686700624,159616,45332286869.70354,30.89056162299392,0.3857258426979093,0.0390735532419295,-0.8087186079525681,bullish,1,3,0.04571061083070782
2023-01-26,Honda,Automotive,111.70320847051336,114.8911922922652,110.54242080976935,111.70320847051336,106573,746091175018.9333,7.257194493720864,1.5550124736634017,0.0234921134586994,-0.8450340524152282,bullish,1,4,0.0393402953421798
2023-02-06,Honda,Automotive,108.63354781863656,109.82503162393454,107.16160192357884,108.63354781863656,150793,454239940970.67737,14.372183642091697,3.3948924651902095,0.037044201032574,0.7136706994463526,bullish,1,5,0.024854328906496647
2023-03-26,Honda,Automotive,108.54994401745483,111.73134900503568,106.557359423262,108.54994401745483,155891,322772607517.116,20.661384946286024,0.2099271445479411,0.0311988136408568,0.2718215314194767,bullish,1,6,0.04855591026070579
2023-09-19,Honda,Automotive,119.74036014654118,121.95822768702944,117.09495196208138,119.74036014654118,88765,993343600421.27,34.83952236655438,2.264555351338054,0.039206938132427,0.4932064092884076,bullish,1,7,0.04153275306456352
2023-10-07,Honda,Automotive,118.22072125597944,120.31334784885036,114.86243903764208,118.22072125597944,123963,610221973693.1958,8.278534724706857,0.474542206336731,0.0430999496654269,-0.8948512043779937,stable,0,8,0.04745597304809049
2023-11-23,Honda,Automotive,114.8726160741832,117.28990540868196,112.12797204129558,114.8726160741832,158215,400505301597.35205,5.0811141766684855,3.1529047079154617,0.0253893030602978,0.99809899620729,bullish,1,9,0.046036089598457154
2023-11-24,Honda,Automotive,115.36835794360772,118.25906680568094,112.89760745901133,115.36835794360772,151570,976748513423.9164,6.545667766224094,1.098533951957002,0.0274398072228234,-0.5593452131248349,stable,0,10,0.04748957455645066
2023-12-10,Honda,Automotive,126.08030980183874,128.92295953152427,124.11737524890565,126.08030980183874,197979,113192040066.80795,15.714806930785764,3.086094029389504,0.0217413916983464,0.7988250443346505,stable,0,11,0.03871806242261795
2024-01-17,Honda,Automotive,120.82775332240998,122.28919529386977,117.57626213542336,120.82775332240998,168033,443274249812.7475,23.419746111837092,2.5692536728829896,0.0172983216260996,0.5685425986134338,stable,0,12,0.04008405330166124
2024-02-08,Honda,Automotive,115.56294092493664,118.87549498680386,113.99654237530882,115.56294092493664,175036,271876289063.68463,25.41432812345659,2.793829723121988,0.0110227919635893,-0.0120417017196241,stable,0,13,0.04279912802470927
2024-03-13,Honda,Automotive,118.3911332043142,121.54197021036607,115.19418933825943,118.3911332043142,175808,257790219165.6478,39.98131868754707,3.86258143039702,0.0494625245645764,-0.4318832219191419,bullish,1,14,0.055105044000672974
2024-04-29,Honda,Automotive,118.75717894556904,121.46090404506847,117.02316603378468,118.75717894556904,177309,318213916428.8603,36.71230599902279,2.155562025485025,0.0202255637518144,0.7901531183236901,stable,0,15,0.03792187616939555
2024-06-03,Honda,Automotive,113.04111595899622,115.95932451047784,111.2509288452841,113.04111595899622,61302,618433622612.8988,36.48093243911356,0.9924553730267456,0.032152937625349,0.467285680728897,stable,0,16,0.042322304308503186
2024-06-28,Honda,Automotive,116.67142071563453,118.10148137165768,115.35617666704948,116.67142071563453,117779,619329244814.7137,10.735835832316877,3.787322227253589,0.0395636568797181,0.7740854888939237,stable,0,17,0.023798506364613028
2022-02-09,IBM,Technology,95.52691125086264,96.85809552922063,93.8730143976276,95.52691125086264,53890,196916986593.75937,8.281492222594482,2.9690124040480774,0.0487469842229742,-0.6136799831831345,bullish,1,1,0.03179914004837235
2022-02-17,IBM,Technology,95.88558929409194,97.94148111075938,94.07704344797632,95.88558929409194,174358,805509652390.5472,35.85077728862575,4.133733840131235,0.0214279837617905,-0.8554461048536468,stable,0,2,0.041077371494142
2022-05-12,IBM,Technology,95.18212330097472,96.9967927226894,92.5915705082816,95.18212330097472,52693,484271186990.48035,29.41847196320263,1.9361863558904795,0.031414717647266,0.0712690011751489,stable,0,3,0.04757692509399424
2022-05-13,IBM,Technology,96.4532529980276,98.7379000171311,94.0168058601893,96.4532529980276,145259,270641311169.8027,37.53659230064895,4.532861053360814,0.0326428658579266,0.2365815975095759,bearish,0,4,0.05021542812210039
2022-08-21,IBM,Technology,85.52956787657469,87.88985968294855,83.39331023101235,85.52956787657469,170885,910428762955.4768,28.08702782381598,1.2476218341912433,0.0406331615693963,0.345511972493848,stable,0,5,0.05391978612529071
2022-08-30,IBM,Technology,91.57594555129924,93.88836842089208,89.3700683461516,91.57594555129924,183629,982348184565.0016,17.028211741318607,3.8615050758267144,0.0364456271371478,0.6913346981975428,bearish,0,6,0.050557196143568184
2023-02-05,IBM,Technology,109.86689816904304,112.84910976959232,107.24047021401992,109.86689816904304,160226,154504380122.95157,20.021390768872493,4.357342106882669,0.0472256990540784,0.0289792046240775,bullish,1,7,0.05229965463951461
2023-03-31,IBM,Technology,106.12176053550296,108.2183505075058,103.87030357275364,106.12176053550296,97295,42142311783.9924,6.732389872278332,2.727925913345739,0.0451507699917165,-0.6224119444531111,bearish,0,8,0.04186034684790027
2023-05-11,IBM,Technology,118.17994773101393,120.51527384505115,115.21089572072314,118.17994773101393,176174,403858099762.708,28.19325795707744,1.2911550983308002,0.0175713458366403,-0.482578105168731,stable,0,9,0.04604059443462781
2023-05-28,IBM,Technology,118.97422427622304,122.14872209056374,116.7437930718082,118.97422427622304,78295,396119654679.16626,11.014696846448308,3.7287668953806303,0.0446516974392872,-0.5265693883102605,bullish,1,10,0.04629735660062894
2023-08-15,IBM,Technology,116.9559283530161,119.64157971739182,115.5796335729889,116.9559283530161,179473,343310834632.79443,8.087059632645474,3.6650180981417666,0.0232794588573081,-0.9844667156920626,bullish,1,11,0.035144134124960626
2023-10-25,IBM,Technology,119.48157293436536,122.36059040123492,117.17174295898218,119.48157293436536,188013,109809423504.8847,21.67691843224024,1.0811350456388986,0.0266205625224826,-0.4071102245116937,stable,0,12,0.04428411928692718
2023-11-10,IBM,Technology,124.73540989404052,128.3892165387519,122.89680720231532,124.73540989404052,64388,380694434428.26807,35.521691845645265,0.8405906419964793,0.0297808450048163,-0.9224861288916352,stable,0,13,0.04469122885670138
2023-12-19,IBM,Technology,124.99021092451808,127.69855384847786,121.2708140982,124.99021092451808,72574,905985213682.9728,8.952607494010396,2.2087324581885355,0.0107578161349741,0.7164135819540596,stable,0,14,0.053003187931705796
2024-04-21,IBM,Technology,116.60494446832338,119.57481181092491,114.9658406711996,116.60494446832338,129767,932798009735.7786,13.466110924395108,1.0539072467734412,0.0445393843347646,-0.032850828592265,bullish,1,15,0.04008991812539251
2024-05-22,IBM,Technology,120.61777530085718,122.72501527248085,118.46646867828905,120.61777530085718,89711,212543595314.81287,24.97273683583272,2.1782239522825493,0.0472329629996045,-0.6195441383597249,stable,0,16,0.035947273871701456
2022-02-13,Intel,Technology,95.1166244644984,97.01809843358308,93.51126728870348,95.1166244644984,58792,569874074245.7368,10.629686088521115,1.4762090124482108,0.0120085772676182,0.0345869643045062,stable,0,1,0.03750169628278834
2022-03-16,Intel,Technology,95.6315616599318,96.97941956657289,93.19656389715878,95.6315616599318,164752,861206951954.7468,32.31399216515461,3.2031779640129328,0.0193558772588881,0.1987459857439726,bullish,1,2,0.04059007662115566
2022-04-09,Intel,Technology,96.35778089566404,99.21187196915513,94.53636236508326,96.35778089566404,177478,498592662757.4947,10.21499076522352,2.409337396373083,0.0276900910607823,-0.3756162324272241,bearish,0,3,0.04945726159862005
2022-05-15,Intel,Technology,97.7431451871085,100.0260462453197,95.18006458161403,97.7431451871085,68047,162851864013.69302,6.96476361956735,3.910856315456231,0.0152786127849584,0.3334630597151795,stable,0,4,0.050913830380419516
